PlcIndex	befundart	epoche	abschnitt	kultur	Easting	Northing
17882	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500776,291	5733433,518
17882	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500776,291	5733433,518
17885	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500771,529	5733438,938
17885	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500771,529	5733438,938
17888	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500857,852	5733441,558
17888	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500857,852	5733441,558
17890	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500860,099	5733436,567
17890	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500860,099	5733436,567
17893	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500870,305	5733433,145
17893	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500870,305	5733433,145
17994	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500764,259	5733443,003
17994	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500764,259	5733443,003
18000	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500867,541	5733433,59
18000	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500867,541	5733433,59
18003	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500870,27	5733438,652
18003	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500870,27	5733438,652
18004	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500870,866	5733440,221
18004	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500870,866	5733440,221
18005	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500868,725	5733434,968
18005	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500868,725	5733434,968
18006	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500869,413	5733436,75
18006	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500869,413	5733436,75
18016	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500771,496	5733439,973
18016	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500771,496	5733439,973
18098	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500763,05	5733444,77
18098	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500763,05	5733444,77
18101	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500766,242	5733438,848
18101	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500766,242	5733438,848
18160	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500720,708	5733416,835
18160	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500720,708	5733416,835
18368	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500806,4	5733394,873
18368	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500806,4	5733394,873
18369	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500807,468	5733392,571
18369	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500807,468	5733392,571
18397	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500821,801	5733402,642
18397	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500821,801	5733402,642
18398	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500821,114	5733400,758
18398	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500821,114	5733400,758
7903	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492894,81	5737745,615
7903	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492894,81	5737745,615
7932	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492900,01	5737746,563
7932	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492900,01	5737746,563
7938	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492904,166	5737747,959
7938	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492904,166	5737747,959
9190	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492885,824	5737744,955
9190	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492885,824	5737744,955
9298	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492907,575	5737748,947
9298	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492907,575	5737748,947
9308	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492890,762	5737745,174
9308	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492890,762	5737745,174
9309	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492885,929	5737743,969
9309	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492885,929	5737743,969
9312	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492881,389	5737742,933
9312	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492881,389	5737742,933
5898	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500435,185	5733170,304
5898	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500435,185	5733170,304
7056	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500433,926	5733171,629
7056	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500433,926	5733171,629
7867	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500390,92	5733162,19
7867	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500390,92	5733162,19
7870	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500369,746	5733175,069
7870	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500369,746	5733175,069
7884	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500406,211	5733143,03
7884	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500406,211	5733143,03
7901	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500435,306	5733185,453
7901	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500435,306	5733185,453
7934	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500370,347	5733174,518
7934	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500370,347	5733174,518
8080	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500235,096	5733195,445
8080	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500235,096	5733195,445
8087	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500372,203	5733174,815
8087	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500372,203	5733174,815
8086	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500386,13	5733157,148
8086	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500386,13	5733157,148
8088	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500373,912	5733174,232
8088	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500373,912	5733174,232
8090	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500372,547	5733174,348
8090	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500372,547	5733174,348
8091	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500373,426	5733172,396
8091	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500373,426	5733172,396
8092	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500375,752	5733174,063
8092	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500375,752	5733174,063
8094	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500402,863	5733183,857
8094	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500402,863	5733183,857
8095	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500411,968	5733146,308
8095	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500411,968	5733146,308
8096	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500407,181	5733142,015
8096	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500407,181	5733142,015
8097	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500407,993	5733139,736
8097	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500407,993	5733139,736
8098	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500503,848	5733123,215
8098	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500503,848	5733123,215
8290	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500435,526	5733171,243
8290	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500435,526	5733171,243
8306	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500487,691	5733127,511
8306	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500487,691	5733127,511
5765	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491500,732	5738340,433
5765	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491500,732	5738340,433
5868	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492210,559	5738078,491
5868	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492210,559	5738078,491
5951	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491506,596	5738336,34
5951	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491506,596	5738336,34
6000	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491496,281	5738340,099
6000	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491496,281	5738340,099
6001	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491496,465	5738340,216
6001	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491496,465	5738340,216
6008	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491501,634	5738335,219
6008	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491501,634	5738335,219
6077	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491504,829	5738333,721
6077	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491504,829	5738333,721
6119	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491497,858	5738345,339
6119	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491497,858	5738345,339
6287	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492224,209	5738083,539
6287	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492224,209	5738083,539
6295	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492252,497	5738071,463
6295	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492252,497	5738071,463
6652	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491499,307	5738333,547
6652	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491499,307	5738333,547
6677	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491454,037	5738369,187
6677	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491454,037	5738369,187
6691	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491479,388	5738325,595
6691	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491479,388	5738325,595
6899	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494607,118	5735787,523
6899	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494607,118	5735787,523
7133	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492216,182	5738073,858
7133	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492216,182	5738073,858
7148	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492222,561	5738082,952
7148	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492222,561	5738082,952
7149	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492227,849	5738085,882
7149	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492227,849	5738085,882
7352	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492296,305	5738036,508
7352	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492296,305	5738036,508
7358	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492317,303	5738034,797
7358	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492317,303	5738034,797
7521	Graeberfeld	Eisenzeit	aelter	sBZ/aeEZ	4492287,564	5738071,595
7521	Graeberfeld	Bronzezeit	spaet	sBZ/aeEZ	4492287,564	5738071,595
7876	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491433,998	5738361,378
7876	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491433,998	5738361,378
7907	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494614,617	5735771,528
7907	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494614,617	5735771,528
8031	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492219,794	5738086,451
8031	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492219,794	5738086,451
8032	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492225,474	5738072,708
8032	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492225,474	5738072,708
8033	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492278,523	5738067,379
8033	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492278,523	5738067,379
8036	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492312,852	5738069,694
8036	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492312,852	5738069,694
8037	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492205,552	5738074,591
8037	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492205,552	5738074,591
8153	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494624,256	5735763,41
8153	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494624,256	5735763,41
8176	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494629,193	5735768,78
8176	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494629,193	5735768,78
8333	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491495,419	5738324,125
8333	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491495,419	5738324,125
8335	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491483,263	5738324,956
8335	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491483,263	5738324,956
8725	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491460,869	5738369,485
8725	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491460,869	5738369,485
8726	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491459,675	5738365,515
8726	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491459,675	5738365,515
8729	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491455,149	5738337,852
8729	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491455,149	5738337,852
9100	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492158,724	5738105,276
9100	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492158,724	5738105,276
9105	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492151,63	5738117,627
9105	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492151,63	5738117,627
9107	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492245,342	5738073,508
9107	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492245,342	5738073,508
9129	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492190,605	5738089,899
9129	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492190,605	5738089,899
9114	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492145,783	5738105,52
9114	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492145,783	5738105,52
9116	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492256,433	5738074,699
9116	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492256,433	5738074,699
9121	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492155,586	5738105,267
9121	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492155,586	5738105,267
9122	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492155,643	5738103,277
9122	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492155,643	5738103,277
9125	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492160,835	5738103,346
9125	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492160,835	5738103,346
9126	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492160,165	5738105,063
9126	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492160,165	5738105,063
9128	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492188,873	5738089,114
9128	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492188,873	5738089,114
9130	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492177,593	5738089,466
9130	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492177,593	5738089,466
9136	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492217,444	5738085,105
9136	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492217,444	5738085,105
9137	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492214,462	5738089,014
9137	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492214,462	5738089,014
9139	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492227,29	5738073,032
9139	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492227,29	5738073,032
9141	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492237,795	5738082,412
9141	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492237,795	5738082,412
9142	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492238,749	5738083,535
9142	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492238,749	5738083,535
9143	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492238,481	5738085,162
9143	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492238,481	5738085,162
9144	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492264,257	5738068,134
9144	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492264,257	5738068,134
9145	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492266,659	5738068,26
9145	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492266,659	5738068,26
9146	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492268,02	5738070,507
9146	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492268,02	5738070,507
9147	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492269,713	5738064,081
9147	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492269,713	5738064,081
9148	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492270,679	5738067,761
9148	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492270,679	5738067,761
9151	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492272,25	5738070,849
9151	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492272,25	5738070,849
9152	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492272,371	5738065,332
9152	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492272,371	5738065,332
9153	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492250,926	5738070,997
9153	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492250,926	5738070,997
9154	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492274,981	5738066,195
9154	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492274,981	5738066,195
9155	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492274,715	5738067,97
9155	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492274,715	5738067,97
9156	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492276,384	5738072,186
9156	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492276,384	5738072,186
9157	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492278,876	5738071,017
9157	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492278,876	5738071,017
9158	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492277,356	5738069,328
9158	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492277,356	5738069,328
9159	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492280,926	5738066,419
9159	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492280,926	5738066,419
9162	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492286,693	5738055,757
9162	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492286,693	5738055,757
9165	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492310,038	5738069,157
9165	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492310,038	5738069,157
9166	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492309,968	5738070,806
9166	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492309,968	5738070,806
9167	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492311,976	5738067,872
9167	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492311,976	5738067,872
9171	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492179,448	5738076,773
9171	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492179,448	5738076,773
9172	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492202,419	5738074,898
9172	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492202,419	5738074,898
9173	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492202,18	5738073,227
9173	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492202,18	5738073,227
9174	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492203,225	5738073,046
9174	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492203,225	5738073,046
9175	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492205,236	5738072,944
9175	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492205,236	5738072,944
9176	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492273,92	5738051,682
9176	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492273,92	5738051,682
9182	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492202,266	5738072,498
9182	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492202,266	5738072,498
7632	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500222,495	5733193,303
7632	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500222,495	5733193,303
7809	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500220,77	5733193,999
7809	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500220,77	5733193,999
7831	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4500225,014	5733201,349
7831	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4500225,014	5733201,349
5895	unklar	Eisenzeit	aelter	sBZ/aeEZ	4493111,658	5737540,013
5895	unklar	Bronzezeit	spaet	sBZ/aeEZ	4493111,658	5737540,013
7417	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493111,448	5737541,172
7417	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493111,448	5737541,172
7418	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493110,127	5737540,093
7418	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493110,127	5737540,093
7547	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493119,068	5737528,932
7547	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493119,068	5737528,932
7576	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492873,061	5737741,883
7576	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492873,061	5737741,883
7718	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493112,44	5737540,008
7718	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493112,44	5737540,008
8571	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493121,567	5737531,609
8571	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493121,567	5737531,609
8593	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493112,223	5737538,754
8593	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493112,223	5737538,754
8589	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4493122,376	5737557,504
8589	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4493122,376	5737557,504
9297	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492876,978	5737742,172
9297	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492876,978	5737742,172
5875	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494638,344	5735759,017
5875	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494638,344	5735759,017
6021	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491513,039	5738333,327
6021	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491513,039	5738333,327
6668	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494587,87	5735843,157
6668	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494587,87	5735843,157
6674	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491526,469	5738327,557
6674	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491526,469	5738327,557
6704	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491512,121	5738322,234
6704	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491512,121	5738322,234
6895	unklar	Eisenzeit	aelter	sBZ/aeEZ	4494523,686	5735930,288
6895	unklar	Bronzezeit	spaet	sBZ/aeEZ	4494523,686	5735930,288
7587	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492780,448	5737822,487
7587	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492780,448	5737822,487
7769	unklar	Eisenzeit	aelter	sBZ/aeEZ	4492444,884	5737994,825
7769	unklar	Bronzezeit	spaet	sBZ/aeEZ	4492444,884	5737994,825
7869	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491518,723	5738317,856
7869	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491518,723	5738317,856
7949	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491532,818	5738322,692
7949	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491532,818	5738322,692
7950	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4494638,395	5735756,86
7950	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4494638,395	5735756,86
8048	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492604,206	5737916,284
8048	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492604,206	5737916,284
8052	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492618,856	5737919,535
8052	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492618,856	5737919,535
8124	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491538,333	5738331,708
8124	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491538,333	5738331,708
8126	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491533,645	5738331,782
8126	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491533,645	5738331,782
8128	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491531,241	5738325,036
8128	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491531,241	5738325,036
8355	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492735,32	5737953,906
8355	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492735,32	5737953,906
8367	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4492717,285	5737901,747
8367	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4492717,285	5737901,747
8719	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491513,725	5738325,929
8719	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491513,725	5738325,929
8715	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491521,99	5738322,749
8715	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491521,99	5738322,749
8716	Siedlung	Eisenzeit	aelter	sBZ/aeEZ	4491521,473	5738321,403
8716	Siedlung	Bronzezeit	spaet	sBZ/aeEZ	4491521,473	5738321,403
