"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"X"	"Y"
0	2	225	"Graeberfeld"	"undatiert"			"Ortsakte"	"4496688.661000000000000"	"5737114.155000000000000"
0	0	226	"Graeberfeld"	"undatiert"			"Ortsakte"	"4498400.225000000000000"	"5734639.072000000000000"
0	1	227	"Siedlung"	"undatiert"			"Ortsakte"	"4491472.766000000000000"	"5736534.822000000000000"
1	2	228	"Siedlung"	"undatiert"			"Ortsakte"	"4491459.386000000000000"	"5736539.624000000000000"
2	3	229	"Siedlung"	"undatiert"			"Ortsakte"	"4491475.358000000000000"	"5736534.763000000000000"
3	4	230	"Siedlung"	"undatiert"			"Ortsakte"	"4491474.949000000000000"	"5736528.848000000000000"
4	5	231	"Siedlung"	"undatiert"			"Ortsakte"	"4491444.654000000000000"	"5736513.732000000000000"
5	6	232	"Siedlung"	"undatiert"			"Ortsakte"	"4491464.417000000000000"	"5736538.837000000000000"
6	7	233	"Siedlung"	"undatiert"			"Ortsakte"	"4491491.079000000000000"	"5736513.556000000000000"
7	8	234	"Siedlung"	"undatiert"			"Ortsakte"	"4491470.621000000000000"	"5736519.546000000000000"
8	9	235	"Siedlung"	"undatiert"			"Ortsakte"	"4491465.376000000000000"	"5736525.243000000000000"
9	10	236	"Siedlung"	"undatiert"			"Ortsakte"	"4491456.499000000000000"	"5736522.050000000000000"
10	11	237	"Siedlung"	"undatiert"			"Ortsakte"	"4491478.077000000000000"	"5736543.537000000000000"
11	12	238	"Siedlung"	"undatiert"			"Ortsakte"	"4491486.977000000000000"	"5736536.436000000000000"
12	13	239	"Siedlung"	"undatiert"			"Ortsakte"	"4491472.107000000000000"	"5736547.176000000000000"
13	14	240	"Siedlung"	"undatiert"			"Ortsakte"	"4491467.229000000000000"	"5736549.990000000000000"
14	15	241	"Siedlung"	"undatiert"			"Ortsakte"	"4491467.304000000000000"	"5736523.938000000000000"
15	16	242	"Siedlung"	"undatiert"			"Ortsakte"	"4491461.284000000000000"	"5736519.858000000000000"
16	17	243	"Siedlung"	"undatiert"			"Ortsakte"	"4491451.175000000000000"	"5736517.467000000000000"
17	18	244	"Siedlung"	"undatiert"			"Ortsakte"	"4491469.394000000000000"	"5736549.993000000000000"
18	19	245	"Siedlung"	"undatiert"			"Ortsakte"	"4491488.806000000000000"	"5736520.167000000000000"
19	20	246	"Siedlung"	"undatiert"			"Ortsakte"	"4491449.153000000000000"	"5736528.106000000000000"
0	2	247	"Siedlung"	"undatiert"			"Ortsakte"	"4501811.633000000000000"	"5735349.276000000000000"
1	3	248	"Siedlung"	"undatiert"			"Ortsakte"	"4501813.037000000000000"	"5735353.000000000000000"
2	4	249	"Siedlung"	"undatiert"			"Ortsakte"	"4501806.764000000000000"	"5735343.174000000000000"
3	5	250	"Siedlung"	"undatiert"			"Ortsakte"	"4501811.983000000000000"	"5735334.397000000000000"
4	6	251	"Siedlung"	"undatiert"			"Ortsakte"	"4501820.532000000000000"	"5735374.241000000000000"
5	7	252	"Siedlung"	"undatiert"			"Ortsakte"	"4501822.234000000000000"	"5735358.269000000000000"
6	8	253	"Siedlung"	"undatiert"			"Ortsakte"	"4501819.069000000000000"	"5735373.084000000000000"
7	9	254	"Siedlung"	"undatiert"			"Ortsakte"	"4501807.633000000000000"	"5735353.484000000000000"
8	10	255	"Siedlung"	"undatiert"			"Ortsakte"	"4501844.958000000000000"	"5735348.233000000000000"
9	11	256	"Siedlung"	"undatiert"			"Ortsakte"	"4501846.107000000000000"	"5735333.057000000000000"
10	12	257	"Siedlung"	"undatiert"			"Ortsakte"	"4501819.128000000000000"	"5735333.945000000000000"
11	13	258	"Siedlung"	"undatiert"			"Ortsakte"	"4501820.747000000000000"	"5735362.742000000000000"
12	14	259	"Siedlung"	"undatiert"			"Ortsakte"	"4501801.226000000000000"	"5735333.354000000000000"
13	15	260	"Siedlung"	"undatiert"			"Ortsakte"	"4501816.291000000000000"	"5735356.493000000000000"
14	16	261	"Siedlung"	"undatiert"			"Ortsakte"	"4501812.503000000000000"	"5735352.585000000000000"
15	17	262	"Siedlung"	"undatiert"			"Ortsakte"	"4501839.238000000000000"	"5735333.841000000000000"
16	18	263	"Siedlung"	"undatiert"			"Ortsakte"	"4501822.282000000000000"	"5735382.021000000000000"
17	19	264	"Siedlung"	"undatiert"			"Ortsakte"	"4501820.914000000000000"	"5735380.407000000000000"
18	20	265	"Siedlung"	"undatiert"			"Ortsakte"	"4501804.809000000000000"	"5735337.872000000000000"
19	21	266	"Siedlung"	"undatiert"			"Ortsakte"	"4501827.575000000000000"	"5735349.752000000000000"
0	2	267	"Siedlung"	"undatiert"			"Ortsakte"	"4501854.923000000000000"	"5735295.986000000000000"
1	3	268	"Siedlung"	"undatiert"			"Ortsakte"	"4501858.030000000000000"	"5735301.416000000000000"
2	4	269	"Siedlung"	"undatiert"			"Ortsakte"	"4501821.524000000000000"	"5735286.408000000000000"
3	5	270	"Siedlung"	"undatiert"			"Ortsakte"	"4501856.110000000000000"	"5735307.328000000000000"
4	6	271	"Siedlung"	"undatiert"			"Ortsakte"	"4501841.739000000000000"	"5735298.233000000000000"
5	7	272	"Siedlung"	"undatiert"			"Ortsakte"	"4501832.123000000000000"	"5735318.839000000000000"
6	8	273	"Siedlung"	"undatiert"			"Ortsakte"	"4501845.333000000000000"	"5735309.816000000000000"
7	9	274	"Siedlung"	"undatiert"			"Ortsakte"	"4501850.953000000000000"	"5735313.949000000000000"
8	10	275	"Siedlung"	"undatiert"			"Ortsakte"	"4501858.836000000000000"	"5735302.676000000000000"
9	11	276	"Siedlung"	"undatiert"			"Ortsakte"	"4501829.061000000000000"	"5735282.624000000000000"
10	12	277	"Siedlung"	"undatiert"			"Ortsakte"	"4501846.510000000000000"	"5735281.275000000000000"
11	13	278	"Siedlung"	"undatiert"			"Ortsakte"	"4501848.712000000000000"	"5735319.392000000000000"
12	14	279	"Siedlung"	"undatiert"			"Ortsakte"	"4501841.552000000000000"	"5735283.447000000000000"
13	15	280	"Siedlung"	"undatiert"			"Ortsakte"	"4501831.841000000000000"	"5735297.908000000000000"
14	16	281	"Siedlung"	"undatiert"			"Ortsakte"	"4501842.940000000000000"	"5735318.956000000000000"
15	17	282	"Siedlung"	"undatiert"			"Ortsakte"	"4501832.284000000000000"	"5735313.475000000000000"
16	18	283	"Siedlung"	"undatiert"			"Ortsakte"	"4501831.119000000000000"	"5735319.958000000000000"
17	19	284	"Siedlung"	"undatiert"			"Ortsakte"	"4501854.656000000000000"	"5735306.327000000000000"
18	20	285	"Siedlung"	"undatiert"			"Ortsakte"	"4501845.858000000000000"	"5735324.830000000000000"
19	21	286	"Siedlung"	"undatiert"			"Ortsakte"	"4501843.717000000000000"	"5735315.101000000000000"
0	1	287	"Siedlung"	"undatiert"			"Ortsakte"	"4490312.755000000000000"	"5736308.162000000000000"
0	1	288	"Siedlung"	"undatiert"			"Ortsakte"	"4493976.219000000000000"	"5737124.484000000000000"
1	2	289	"Siedlung"	"undatiert"			"Ortsakte"	"4494037.434000000000000"	"5737102.002000000000000"
2	3	290	"Siedlung"	"undatiert"			"Ortsakte"	"4494067.860000000000000"	"5737110.507000000000000"
3	4	291	"Siedlung"	"undatiert"			"Ortsakte"	"4493937.770000000000000"	"5737163.343000000000000"
4	5	292	"Siedlung"	"undatiert"			"Ortsakte"	"4494103.895000000000000"	"5737213.668000000000000"
5	6	293	"Siedlung"	"undatiert"			"Ortsakte"	"4494067.957000000000000"	"5737165.857000000000000"
6	7	294	"Siedlung"	"undatiert"			"Ortsakte"	"4494186.398000000000000"	"5737016.416000000000000"
7	8	295	"Siedlung"	"undatiert"			"Ortsakte"	"4494105.681000000000000"	"5737006.191000000000000"
8	9	296	"Siedlung"	"undatiert"			"Ortsakte"	"4494138.343000000000000"	"5737201.138000000000000"
9	10	297	"Siedlung"	"undatiert"			"Ortsakte"	"4494010.463000000000000"	"5737164.792000000000000"
10	11	298	"Siedlung"	"undatiert"			"Ortsakte"	"4493964.005000000000000"	"5737088.824000000000000"
11	12	299	"Siedlung"	"undatiert"			"Ortsakte"	"4494145.123000000000000"	"5737239.935000000000000"
12	1011	300	"Siedlung"	"undatiert"			"Ortsakte"	"4493887.740000000000000"	"5737242.827000000000000"
13	14	301	"Siedlung"	"undatiert"			"Ortsakte"	"4494114.883000000000000"	"5737190.254000000000000"
14	15	302	"Siedlung"	"undatiert"			"Ortsakte"	"4493979.262000000000000"	"5737139.221000000000000"
15	1014	303	"Siedlung"	"undatiert"			"Ortsakte"	"4493915.725000000000000"	"5737245.442000000000000"
16	17	304	"Siedlung"	"undatiert"			"Ortsakte"	"4494050.020000000000000"	"5737121.751000000000000"
17	18	305	"Siedlung"	"undatiert"			"Ortsakte"	"4494047.846000000000000"	"5737087.027000000000000"
18	1017	306	"Siedlung"	"undatiert"			"Ortsakte"	"4493917.622000000000000"	"5737250.480000000000000"
19	20	307	"Siedlung"	"undatiert"			"Ortsakte"	"4494004.413000000000000"	"5737208.684000000000000"
20	21	308	"Siedlung"	"undatiert"			"Ortsakte"	"4494190.663000000000000"	"5737115.779000000000000"
21	22	309	"Siedlung"	"undatiert"			"Ortsakte"	"4494125.210000000000000"	"5737128.536000000000000"
22	23	310	"Siedlung"	"undatiert"			"Ortsakte"	"4494076.648000000000000"	"5737137.547000000000000"
23	1022	311	"Siedlung"	"undatiert"			"Ortsakte"	"4493923.460000000000000"	"5737212.042000000000000"
0	1	312	"Siedlung"	"undatiert"			"Ortsakte"	"4494149.808000000000000"	"5737172.144000000000000"
1	2	313	"Siedlung"	"undatiert"			"Ortsakte"	"4493860.111000000000000"	"5737154.270000000000000"
2	3	314	"Siedlung"	"undatiert"			"Ortsakte"	"4494169.777000000000000"	"5737173.007000000000000"
3	1002	315	"Siedlung"	"undatiert"			"Ortsakte"	"4493916.537000000000000"	"5737189.135000000000000"
4	5	316	"Siedlung"	"undatiert"			"Ortsakte"	"4494064.388000000000000"	"5737096.920000000000000"
5	6	317	"Siedlung"	"undatiert"			"Ortsakte"	"4494123.686000000000000"	"5737151.361000000000000"
6	7	318	"Siedlung"	"undatiert"			"Ortsakte"	"4493935.846000000000000"	"5737257.019000000000000"
7	8	319	"Siedlung"	"undatiert"			"Ortsakte"	"4494061.004000000000000"	"5737224.935000000000000"
8	9	320	"Siedlung"	"undatiert"			"Ortsakte"	"4493941.083000000000000"	"5737080.593000000000000"
9	10	321	"Siedlung"	"undatiert"			"Ortsakte"	"4493987.744000000000000"	"5737063.038000000000000"
10	11	322	"Siedlung"	"undatiert"			"Ortsakte"	"4493920.804000000000000"	"5737134.003000000000000"
11	12	323	"Siedlung"	"undatiert"			"Ortsakte"	"4494050.096000000000000"	"5737004.903000000000000"
12	13	324	"Siedlung"	"undatiert"			"Ortsakte"	"4494171.381000000000000"	"5737072.037000000000000"
13	14	325	"Siedlung"	"undatiert"			"Ortsakte"	"4494040.245000000000000"	"5737109.982000000000000"
14	1013	326	"Siedlung"	"undatiert"			"Ortsakte"	"4493910.697000000000000"	"5737252.216000000000000"
15	1014	327	"Siedlung"	"undatiert"			"Ortsakte"	"4493897.466000000000000"	"5737235.184000000000000"
16	17	328	"Siedlung"	"undatiert"			"Ortsakte"	"4493988.933000000000000"	"5737220.007000000000000"
17	18	329	"Siedlung"	"undatiert"			"Ortsakte"	"4494138.359000000000000"	"5737241.755000000000000"
18	19	330	"Siedlung"	"undatiert"			"Ortsakte"	"4494158.843000000000000"	"5737248.460000000000000"
19	20	331	"Siedlung"	"undatiert"			"Ortsakte"	"4493881.645000000000000"	"5737191.482000000000000"
20	21	332	"Siedlung"	"undatiert"			"Ortsakte"	"4493924.459000000000000"	"5737145.340000000000000"
0	0	333	"Siedlung"	"undatiert"			"Ortsakte"	"4494219.379000000000000"	"5737582.640000000000000"
1	1000	334	"Siedlung"	"undatiert"			"Ortsakte"	"4494182.728000000000000"	"5737581.235000000000000"
0	0	335	"Siedlung"	"undatiert"			"Ortsakte"	"4494188.621000000000000"	"5737597.450000000000000"
1	1000	336	"Siedlung"	"undatiert"			"Ortsakte"	"4494198.841000000000000"	"5737563.868000000000000"
2	1001	337	"Siedlung"	"undatiert"			"Ortsakte"	"4494214.416000000000000"	"5737573.651000000000000"
3	1002	338	"Siedlung"	"undatiert"			"Ortsakte"	"4494221.029000000000000"	"5737573.540000000000000"
4	1003	339	"Siedlung"	"undatiert"			"Ortsakte"	"4494209.044000000000000"	"5737582.146000000000000"
5	1004	340	"Siedlung"	"undatiert"			"Ortsakte"	"4494190.006000000000000"	"5737581.677000000000000"
6	1005	341	"Siedlung"	"undatiert"			"Ortsakte"	"4494192.958000000000000"	"5737607.315000000000000"
7	1006	342	"Siedlung"	"undatiert"			"Ortsakte"	"4494181.833000000000000"	"5737566.951000000000000"
8	1007	343	"Siedlung"	"undatiert"			"Ortsakte"	"4494198.160000000000000"	"5737568.015000000000000"
9	1008	344	"Siedlung"	"undatiert"			"Ortsakte"	"4494198.489000000000000"	"5737586.643000000000000"
10	1009	345	"Siedlung"	"undatiert"			"Ortsakte"	"4494196.893000000000000"	"5737582.427000000000000"
11	1010	346	"Siedlung"	"undatiert"			"Ortsakte"	"4494200.581000000000000"	"5737571.938000000000000"
12	1011	347	"Siedlung"	"undatiert"			"Ortsakte"	"4494192.406000000000000"	"5737564.707000000000000"
13	1012	348	"Siedlung"	"undatiert"			"Ortsakte"	"4494197.262000000000000"	"5737612.602000000000000"
14	1013	349	"Siedlung"	"undatiert"			"Ortsakte"	"4494217.201000000000000"	"5737566.548000000000000"
15	1014	350	"Siedlung"	"undatiert"			"Ortsakte"	"4494192.804000000000000"	"5737569.128000000000000"
16	1015	351	"Siedlung"	"undatiert"			"Ortsakte"	"4494230.627000000000000"	"5737563.665000000000000"
17	1016	352	"Siedlung"	"undatiert"			"Ortsakte"	"4494198.948000000000000"	"5737575.055000000000000"
18	1017	353	"Siedlung"	"undatiert"			"Ortsakte"	"4494196.343000000000000"	"5737585.824000000000000"
0	1	354	"Siedlung"	"undatiert"			"Ortsakte"	"4494584.555000000000000"	"5737026.973000000000000"
1	2	355	"Siedlung"	"undatiert"			"Ortsakte"	"4494591.173000000000000"	"5737032.766000000000000"
2	3	356	"Siedlung"	"undatiert"			"Ortsakte"	"4494590.946000000000000"	"5737022.740000000000000"
3	4	357	"Siedlung"	"undatiert"			"Ortsakte"	"4494602.283000000000000"	"5737021.102000000000000"
4	5	358	"Siedlung"	"undatiert"			"Ortsakte"	"4494592.448000000000000"	"5737044.305000000000000"
5	6	359	"Siedlung"	"undatiert"			"Ortsakte"	"4494619.071000000000000"	"5737006.813000000000000"
6	7	360	"Siedlung"	"undatiert"			"Ortsakte"	"4494603.941000000000000"	"5737006.055000000000000"
7	8	361	"Siedlung"	"undatiert"			"Ortsakte"	"4494579.245000000000000"	"5737035.003000000000000"
8	9	362	"Siedlung"	"undatiert"			"Ortsakte"	"4494606.889000000000000"	"5737011.800000000000000"
9	10	363	"Siedlung"	"undatiert"			"Ortsakte"	"4494590.172000000000000"	"5737029.978000000000000"
10	11	364	"Siedlung"	"undatiert"			"Ortsakte"	"4494593.716000000000000"	"5737007.691000000000000"
11	12	365	"Siedlung"	"undatiert"			"Ortsakte"	"4494575.999000000000000"	"5737018.945000000000000"
12	13	366	"Siedlung"	"undatiert"			"Ortsakte"	"4494606.553000000000000"	"5737001.477000000000000"
13	14	367	"Siedlung"	"undatiert"			"Ortsakte"	"4494575.374000000000000"	"5737017.392000000000000"
14	15	368	"Siedlung"	"undatiert"			"Ortsakte"	"4494589.939000000000000"	"5737022.218000000000000"
15	16	369	"Siedlung"	"undatiert"			"Ortsakte"	"4494562.510000000000000"	"5737002.628000000000000"
16	17	370	"Siedlung"	"undatiert"			"Ortsakte"	"4494594.259000000000000"	"5737007.721000000000000"
17	18	371	"Siedlung"	"undatiert"			"Ortsakte"	"4494596.489000000000000"	"5737026.468000000000000"
18	19	372	"Siedlung"	"undatiert"			"Ortsakte"	"4494580.457000000000000"	"5737012.551000000000000"
19	20	373	"Siedlung"	"undatiert"			"Ortsakte"	"4494574.535000000000000"	"5737016.527000000000000"
0	1	374	"Siedlung"	"undatiert"			"Ortsakte"	"4493738.388000000000000"	"5737048.779000000000000"
1	2	375	"Siedlung"	"undatiert"			"Ortsakte"	"4493844.237000000000000"	"5737180.758000000000000"
2	3	376	"Siedlung"	"undatiert"			"Ortsakte"	"4493587.724000000000000"	"5737110.336000000000000"
3	4	377	"Siedlung"	"undatiert"			"Ortsakte"	"4493577.811000000000000"	"5737129.872000000000000"
4	5	378	"Siedlung"	"undatiert"			"Ortsakte"	"4493676.405000000000000"	"5737097.993000000000000"
5	6	379	"Siedlung"	"undatiert"			"Ortsakte"	"4493596.836000000000000"	"5737172.785000000000000"
6	7	380	"Siedlung"	"undatiert"			"Ortsakte"	"4493605.735000000000000"	"5737166.043000000000000"
7	8	381	"Siedlung"	"undatiert"			"Ortsakte"	"4493582.927000000000000"	"5737044.704000000000000"
8	9	382	"Siedlung"	"undatiert"			"Ortsakte"	"4493573.241000000000000"	"5737129.811000000000000"
9	10	383	"Siedlung"	"undatiert"			"Ortsakte"	"4493700.946000000000000"	"5737053.444000000000000"
10	11	384	"Siedlung"	"undatiert"			"Ortsakte"	"4493752.539000000000000"	"5737211.340000000000000"
11	12	385	"Siedlung"	"undatiert"			"Ortsakte"	"4493555.321000000000000"	"5737038.966000000000000"
12	13	386	"Siedlung"	"undatiert"			"Ortsakte"	"4493699.144000000000000"	"5737004.255000000000000"
13	14	387	"Siedlung"	"undatiert"			"Ortsakte"	"4493706.194000000000000"	"5737254.096000000000000"
14	15	388	"Siedlung"	"undatiert"			"Ortsakte"	"4493837.866000000000000"	"5737065.260000000000000"
15	16	389	"Siedlung"	"undatiert"			"Ortsakte"	"4493858.338000000000000"	"5737145.742000000000000"
16	17	390	"Siedlung"	"undatiert"			"Ortsakte"	"4493624.471000000000000"	"5737025.986000000000000"
17	18	391	"Siedlung"	"undatiert"			"Ortsakte"	"4493663.213000000000000"	"5737070.260000000000000"
18	19	392	"Siedlung"	"undatiert"			"Ortsakte"	"4493773.006000000000000"	"5737031.072000000000000"
19	20	393	"Siedlung"	"undatiert"			"Ortsakte"	"4493724.902000000000000"	"5737086.881000000000000"
0	1	394	"Siedlung"	"undatiert"			"Ortsakte"	"4501787.256000000000000"	"5734118.601000000000000"
1	2	395	"Siedlung"	"undatiert"			"Ortsakte"	"4502038.205000000000000"	"5734065.139000000000000"
2	3	396	"Siedlung"	"undatiert"			"Ortsakte"	"4501985.956000000000000"	"5734126.768000000000000"
3	4	397	"Siedlung"	"undatiert"			"Ortsakte"	"4501911.786000000000000"	"5734120.148000000000000"
4	5	398	"Siedlung"	"undatiert"			"Ortsakte"	"4501962.245000000000000"	"5734187.352000000000000"
5	6	399	"Siedlung"	"undatiert"			"Ortsakte"	"4501880.992000000000000"	"5734238.031000000000000"
6	7	400	"Siedlung"	"undatiert"			"Ortsakte"	"4501850.463000000000000"	"5734131.912000000000000"
7	8	401	"Siedlung"	"undatiert"			"Ortsakte"	"4502007.432000000000000"	"5734140.826000000000000"
8	9	402	"Siedlung"	"undatiert"			"Ortsakte"	"4501882.153000000000000"	"5734064.935000000000000"
9	10	403	"Siedlung"	"undatiert"			"Ortsakte"	"4501998.996000000000000"	"5734185.711000000000000"
10	11	404	"Siedlung"	"undatiert"			"Ortsakte"	"4501875.776000000000000"	"5734231.983000000000000"
11	12	405	"Siedlung"	"undatiert"			"Ortsakte"	"4501823.583000000000000"	"5734216.576000000000000"
12	13	406	"Siedlung"	"undatiert"			"Ortsakte"	"4501762.328000000000000"	"5734098.433000000000000"
13	14	407	"Siedlung"	"undatiert"			"Ortsakte"	"4501975.588000000000000"	"5734053.435000000000000"
14	15	408	"Siedlung"	"undatiert"			"Ortsakte"	"4501786.766000000000000"	"5734208.290000000000000"
15	16	409	"Siedlung"	"undatiert"			"Ortsakte"	"4501992.718000000000000"	"5734082.341000000000000"
16	17	410	"Siedlung"	"undatiert"			"Ortsakte"	"4501827.956000000000000"	"5734339.382000000000000"
17	18	411	"Siedlung"	"undatiert"			"Ortsakte"	"4501779.384000000000000"	"5734283.815000000000000"
18	19	412	"Siedlung"	"undatiert"			"Ortsakte"	"4501947.661000000000000"	"5734154.371000000000000"
19	20	413	"Siedlung"	"undatiert"			"Ortsakte"	"4501913.694000000000000"	"5734233.070000000000000"
20	21	414	"Siedlung"	"undatiert"			"Ortsakte"	"4501914.134000000000000"	"5734280.254000000000000"
0	1	415	"Siedlung"	"undatiert"			"Ortsakte"	"4489021.916000000000000"	"5740725.342000000000000"
0	1	416	"Siedlung"	"undatiert"			"Ortsakte"	"4494238.276000000000000"	"5739185.435000000000000"
1	2	417	"Siedlung"	"undatiert"			"Ortsakte"	"4494244.791000000000000"	"5739217.986000000000000"
2	3	418	"Siedlung"	"undatiert"			"Ortsakte"	"4494304.910000000000000"	"5739184.162000000000000"
3	4	419	"Siedlung"	"undatiert"			"Ortsakte"	"4494281.873000000000000"	"5739206.015000000000000"
4	5	420	"Siedlung"	"undatiert"			"Ortsakte"	"4494191.895000000000000"	"5739156.028000000000000"
5	6	421	"Siedlung"	"undatiert"			"Ortsakte"	"4494293.634000000000000"	"5739204.563000000000000"
6	7	422	"Siedlung"	"undatiert"			"Ortsakte"	"4494359.987000000000000"	"5739245.698000000000000"
7	8	423	"Siedlung"	"undatiert"			"Ortsakte"	"4494264.066000000000000"	"5739244.240000000000000"
8	9	424	"Siedlung"	"undatiert"			"Ortsakte"	"4494192.754000000000000"	"5739223.653000000000000"
9	10	425	"Siedlung"	"undatiert"			"Ortsakte"	"4494354.592000000000000"	"5739198.236000000000000"
10	11	426	"Siedlung"	"undatiert"			"Ortsakte"	"4494252.846000000000000"	"5739182.333000000000000"
11	12	427	"Siedlung"	"undatiert"			"Ortsakte"	"4494375.669000000000000"	"5739181.575000000000000"
12	13	428	"Siedlung"	"undatiert"			"Ortsakte"	"4494268.856000000000000"	"5739194.549000000000000"
13	14	429	"Siedlung"	"undatiert"			"Ortsakte"	"4494238.633000000000000"	"5739176.797000000000000"
14	15	430	"Siedlung"	"undatiert"			"Ortsakte"	"4494306.566000000000000"	"5739164.450000000000000"
15	16	431	"Siedlung"	"undatiert"			"Ortsakte"	"4494181.065000000000000"	"5739248.621000000000000"
16	17	432	"Siedlung"	"undatiert"			"Ortsakte"	"4494353.330000000000000"	"5739185.382000000000000"
17	18	433	"Siedlung"	"undatiert"			"Ortsakte"	"4494249.319000000000000"	"5739209.909000000000000"
18	19	434	"Siedlung"	"undatiert"			"Ortsakte"	"4494258.843000000000000"	"5739242.140000000000000"
19	20	435	"Siedlung"	"undatiert"			"Ortsakte"	"4494304.648000000000000"	"5739214.270000000000000"
20	21	436	"Siedlung"	"undatiert"			"Ortsakte"	"4494261.583000000000000"	"5739239.305000000000000"
0	1	437	"Siedlung"	"undatiert"			"Ortsakte"	"4490871.083000000000000"	"5736913.326000000000000"
1	2	438	"Siedlung"	"undatiert"			"Ortsakte"	"4490869.073000000000000"	"5736919.813000000000000"
2	3	439	"Siedlung"	"undatiert"			"Ortsakte"	"4490864.793000000000000"	"5736933.754000000000000"
3	4	440	"Siedlung"	"undatiert"			"Ortsakte"	"4490865.086000000000000"	"5736922.695000000000000"
4	5	441	"Siedlung"	"undatiert"			"Ortsakte"	"4490854.871000000000000"	"5736918.305000000000000"
